RBCH P
4/0/0/0 0
3/1/0/0 0
3/0/0/1 0
3/0/1/0 3
2/2/0/0 0
2/1/0/1 11
2/1/1/0 5
2/0/0/2 0
2/0/1/1 7
2/0/2/0 9
1/3/0/0 0
1/2/0/1 8
1/2/1/0 5
1/1/0/2 18
1/1/1/1 20
1/1/2/0 8
1/0/0/3 0
1/0/1/2 4
1/0/2/1 11
1/0/3/0 11
0/4/0/0 1
0/3/0/1 18
0/3/1/0 5
0/2/0/2 20
0/2/1/1 30
0/2/2/0 10
0/1/0/3 20
0/1/1/2 21
0/1/2/1 20
0/1/3/0 13
0/0/0/4 0
0/0/1/3 7
0/0/2/2 13
0/0/3/1 18
0/0/4/0 17
