RBCH P
4/0/0/0 0
3/1/0/0 0
3/0/0/1 0
3/0/1/0 4
2/2/0/0 0
2/1/0/1 10
2/1/1/0 6
2/0/0/2 0
2/0/1/1 4
2/0/2/0 9
1/3/0/0 0
1/2/0/1 21
1/2/1/0 5
1/1/0/2 14
1/1/1/1 14
1/1/2/0 9
1/0/0/3 0
1/0/1/2 4
1/0/2/1 11
1/0/3/0 15
0/4/0/0 0
0/3/0/1 16
0/3/1/0 5
0/2/0/2 21
0/2/1/1 12
0/2/2/0 6
0/1/0/3 16
0/1/1/2 20
0/1/2/1 27
0/1/3/0 15
0/0/0/4 0
0/0/1/3 4
0/0/2/2 10
0/0/3/1 15
0/0/4/0 21
